KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
PELI1,KO-specific,SpatialProp,-0.154289569738465,0.5,7.12894287109375,0.6661500509166488,4,spatialprop
IRF3,full,SpatialProp,-0.22706520885396184,0.6,7.90407428741455,0.6296903008457782,4,spatialprop
IRF3,KO-specific,SpatialProp,0.0980151842680164,0.8,7.982223224639893,0.4356529242047361,4,spatialprop
IRF5,full,SpatialProp,-0.09874268126445426,0.5,7.075659561157226,0.6539550079487952,4,spatialprop
IRF5,KO-specific,SpatialProp,0.0642276757988961,0.6,7.0100689888000485,0.4939498141464018,4,spatialprop
NFKBIA,full,SpatialProp,0.3374677001077627,0.7,7.377513027191162,0.6862658509399148,4,spatialprop
NFKBIA,KO-specific,SpatialProp,0.17104411254366464,0.6,7.287621784210205,0.727395539617942,4,spatialprop
LBP,full,SpatialProp,-0.008165300309966192,0.5,7.854813098907471,0.697606826172823,4,spatialprop
LBP,KO-specific,SpatialProp,0.1478599322032051,0.7,7.8843587875366214,0.4631664321914716,4,spatialprop
MAP2K3,full,SpatialProp,-0.1786971638216317,0.3,7.515358924865723,0.8743300649109051,4,spatialprop
MAP2K3,KO-specific,SpatialProp,-0.2621689693148598,0.6,7.3279595375061035,0.7126029899438865,4,spatialprop
MAP2K2,full,SpatialProp-random,-0.017208106128501884,0.6,7.519372749328613,0.9415559368249268,4,spatialprop
MAP2K2,KO-specific,SpatialProp-random,-0.16002550673039007,0.6,7.547251873016357,1.0179689102801184,4,spatialprop
IRAK1,full,SpatialProp-random,-0.007474072182773654,0.38,8.120301380157471,0.9423238935625152,4,spatialprop
IRAK1,KO-specific,SpatialProp-random,0.627972343921533,0.5,8.048085403442382,0.6627301857013687,4,spatialprop
IRF7,full,SpatialProp-random,0.3533971527530928,0.58,7.008616828918457,0.5773910793968193,4,spatialprop
IRF7,KO-specific,SpatialProp-random,0.7383579412536811,0.4,7.00940134048462,0.4886275112557089,4,spatialprop
PELI1,full,SpatialProp-random,-0.2479712810968108,0.48,7.04356689453125,0.8503193749990927,4,spatialprop
PELI1,KO-specific,SpatialProp-random,-0.2167347776920719,0.5,7.04545976638794,0.6659357571385396,4,spatialprop
IRF3,full,SpatialProp-random,-0.24773959004638524,0.58,7.7379928398132325,0.6310679966893282,4,spatialprop
IRF3,KO-specific,SpatialProp-random,0.05095034012520894,0.8,7.743207874298095,0.4359199504300893,4,spatialprop
IRF5,full,SpatialProp-random,-0.12594334784561562,0.48,7.045800609588623,0.656867760670471,4,spatialprop
IRF5,KO-specific,SpatialProp-random,0.023850220238553384,0.6,7.174807395935059,0.49462481312674444,4,spatialprop
NFKBIA,full,SpatialProp-random,0.3446928515787218,0.7,7.374456729888915,0.6975485734564553,4,spatialprop
NFKBIA,KO-specific,SpatialProp-random,0.1943791088573237,0.6,7.381838188171388,0.7386381111864193,4,spatialprop
LBP,full,SpatialProp-random,-0.01519048169141223,0.48,7.809244804382324,0.7055654009141354,4,spatialprop
LBP,KO-specific,SpatialProp-random,0.14836531394838767,0.7,7.827798175811767,0.47477739016229414,4,spatialprop
MAP2K3,full,SpatialProp-random,-0.022053667527105053,0.3,7.385160121917724,0.8737672878590044,4,spatialprop
MAP2K3,KO-specific,SpatialProp-random,-0.2002690809687156,0.52,7.395256214141845,0.708643463187791,4,spatialprop
