sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
120,cellina-graph,Fibroblast,0.47092436974789914,0.43583986936604796,0.08,8.446431632138005,0.09074230194091797,12.44330257880393,0.5897856579387495
120,cellina-graph,Myeloid,0.43270108043217287,0.451160892312766,0.18,9.143924694168252,0.09170722961425781,13.544914403646507,0.5144342132802542
120,cellina-graph,T_cell,0.8245378151260503,0.8198633276798646,0.36,11.986210639805787,0.09752178192138672,15.93003555267309,0.7209529316903102
120,cellina-mmd,Endothelial,0.47716686674669867,0.5086299118055156,0.08,13.398324732961594,0.0008448705077171326,15.684419985958908,0.48486443540496843
120,cellina-mmd,Epithelial,0.5283553421368548,0.5294426298256147,0.04,17.846382902950587,0.001059335470199585,17.383100251469,0.41239652897900264
120,cellina-mmd,Fibroblast,0.22948379351740697,0.16018103455605762,0.12,12.929578699346882,0.0010653451085090638,16.48128581370771,0.5789273290528029
120,cellina-mmd,Myeloid,0.1829051620648259,0.05312563416117234,0.04,15.319387473640408,0.0007953003048896789,18.036498245462052,0.46537335816743675
120,cellina-mmd,T_cell,0.7069867947178871,0.685650101954842,0.14,16.859762112772923,0.0007905721664428711,19.57810066523907,0.8327629666906924
120,cpa,Endothelial,0.5437214885954381,0.6144371220843114,0.16,5.650120893995257,10.593075370788574,8.04699481058743,0.6248369084407167
120,cpa,Epithelial,0.07937575030012005,0.2270531818944488,0.08,8.236974718498569,12.308616828918456,8.313937529565719,0.8992697049251428
120,cpa,Fibroblast,0.09512605042016806,0.1605640452955996,0.04,7.082459914046646,9.553568458557129,8.800089133575655,0.6140016418991107
120,cpa,Myeloid,0.7276350540216087,0.7989579374897636,0.28,6.2347724211180635,9.684611606597901,7.7611205580833795,0.9073936907046706
120,cpa,T_cell,0.6749099639855942,0.6208637839743645,0.14,5.52002027890686,11.430016899108887,7.775833794090926,0.7961131212855455
120,scgen,Endothelial,0.08811524609843938,-0.3529752315015932,0.1,11.926255921321907,,14.488225368749065,0.49947248597923266
120,scgen,Epithelial,0.5870348139255701,0.5667108810320445,0.26,8.951116448471826,,11.129468291358865,0.3663999878194794
120,scgen,Fibroblast,-0.0398079231692677,-0.24919113171168536,0.18,13.155581853662696,,14.862903379132877,0.6060556238209792
120,scgen,Myeloid,-0.020120048019207682,-0.15185298028107036,0.22,7.189655047120702,,10.343210940213574,0.4905541714036913
120,scgen,T_cell,0.43097238895558226,0.41319722773275214,0.2,7.306686278964024,,11.1579767634698,0.7557273299722935
210,baseline,Endothelial,0.7846818727490995,0.9423600667892087,0.06,6.446053443499497,,8.83892462059907,0.5522841562353842
210,baseline,Epithelial,0.6895078031212485,0.519453392217109,0.04,4.168620955245746,,7.119398017302726,0.7814886532204042
210,baseline,Fibroblast,0.7543337334933973,0.5688900663394796,0.04,4.028364364201747,,7.688643251229204,0.6942254090185969
210,baseline,Myeloid,0.10252100840336134,0.21764136357781322,0.08,6.32288166559136,,9.668723920344338,0.8320263543247876
210,baseline,T_cell,0.7956302521008403,0.8289254179960662,0.14,10.182719888047107,,12.60404548964226,0.9846440280648446
210,cellina-ablated,Endothelial,0.8105162064825929,0.951182047134952,0.32,10.33696838181388,0.10803461074829102,13.130871153546119,0.5345730723763438
210,cellina-ablated,Epithelial,0.550828331332533,0.6029537408517116,0.0,7.8288800195323045,0.4221710205078125,10.22540347257647,0.902664851707314
210,cellina-ablated,Fibroblast,0.4390396158463385,0.5541685086456114,0.08,10.20573831995313,0.099420166015625,13.503952684061158,0.696963508511196
210,cellina-ablated,Myeloid,0.1363265306122449,0.2734651406415299,0.06,7.849367523433517,0.0903238296508789,10.973553456686847,0.8342017594305193
210,cellina-ablated,T_cell,0.6678991596638655,0.6935584069250721,0.16,10.079850843895933,0.10020618438720703,12.101198859314696,0.8531745107066266
210,cellina,Endothelial,0.8264585834333733,0.9645679277702003,0.38,12.642995067086801,0.31846818923950193,15.981891895910874,0.5319842900756692
210,cellina,Epithelial,0.7459783913565426,0.8030843870896296,0.04,11.694897979734254,1.1053908348083497,14.278626768587554,0.7518590115917332
210,cellina,Fibroblast,0.8693877551020407,0.877342710764876,0.24,12.805925435437388,0.47256031036376955,16.36309713217991,0.6982566729334698
210,cellina,Myeloid,0.503001200480192,0.6950334322189765,0.24,13.12136648071326,0.560395336151123,17.130278147622352,0.8358532781883516
210,cellina,T_cell,0.7975510204081632,0.7915826243213337,0.22,11.68505510993384,0.23310356140136718,14.382822274662033,0.9283880645738649
210,cellina-graph,Endothelial,0.6290036014405762,0.8686835614826522,0.06,10.425928692738177,0.08598556518554687,14.62209335040041,0.24739369193480756
210,cellina-graph,Epithelial,0.7478991596638656,0.7141750119666903,0.02,8.013895332862818,0.10531253814697265,11.002807508254772,0.7483659402931008
