sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,mixing_index,edistance_global,edistance_local,rmse
C57BL6J-2.041,cellina-ablated,oligodendrocyte_Fiber_tracts,200,0.4726588164704118,0.7474567890167236,0.28,0.9642857142857143,0.27,0.7868373493975904,3.5886611938476562,1.5815039277076721,3528.02587890625
C57BL6J-2.041,cellina-ablated,oligodendrocyte_Isocortex,200,0.615559888997225,0.4232347905635834,0.475,0.968421052631579,0.46,0.9784677383567418,5.495168447494507,1.2268827080726623,3892.634033203125
C57BL6J-2.041,cellina,GABAergic neuron_Fiber_tracts,200,0.7416680417010426,0.5609049201011658,0.605,0.9421487603305785,0.57,0.8293592912745084,7.684091234207154,7.390888977050781,910.42529296875
C57BL6J-2.041,cellina,GABAergic neuron_Isocortex,200,0.9160564014100353,0.9718472957611084,0.665,1.0,0.665,0.6451180737768174,11.608377170562743,11.49848918914795,723.5245971679688
C57BL6J-2.041,cellina,astrocyte_Fiber_tracts,200,0.753543838595965,0.6222624182701111,0.565,0.9823008849557522,0.555,0.8820349752549554,8.069389009475708,6.2526672840118405,1919.318359375
C57BL6J-2.041,cellina,astrocyte_Isocortex,200,0.8877626940673518,0.8788667321205139,0.625,1.0,0.625,0.9824519385853202,9.484582805633545,7.940974140167237,1966.8428955078125
C57BL6J-2.041,cellina,endothelial cell_Fiber_tracts,200,0.63049824889311,0.7533889412879944,0.505,0.8910891089108911,0.45,0.9377244912287058,3.9843115329742433,2.1178773164749147,1722.896728515625
C57BL6J-2.041,cellina,endothelial cell_Isocortex,200,0.9159348983724596,0.9201271533966064,0.685,1.0,0.685,0.8769084845332437,5.1368049621582035,0.6794047474861145,1686.559326171875
C57BL6J-2.041,cellina,glutamatergic neuron_Fiber_tracts,200,0.878658966474162,0.9153950810432434,0.61,1.0,0.61,0.9929135551996645,13.42339038848877,11.358387279510499,7706.4453125
C57BL6J-2.041,cellina,glutamatergic neuron_Isocortex,200,0.9020400510012752,0.9558231830596924,0.69,1.0,0.69,0.5996860979842197,16.529872989654542,14.53228120803833,6298.2470703125
C57BL6J-2.041,cellina,oligodendrocyte_Fiber_tracts,200,0.5332768319207981,0.7574139833450317,0.51,0.9705882352941176,0.495,0.9865060240963854,3.4711752414703367,1.9193356513977051,3368.545654296875
C57BL6J-2.041,cellina,oligodendrocyte_Isocortex,200,0.6135978399459987,0.4270419478416443,0.45,0.9666666666666667,0.435,0.6895732099669396,5.065973567962646,1.42255140542984,3778.19287109375
C57BL6J-2.041,cellina-graph,GABAergic neuron_Fiber_tracts,200,0.6848661216530414,0.5212337374687195,0.535,0.9252336448598131,0.495,0.9623067356558321,8.736559772491455,8.035333824157714,927.2430419921875
C57BL6J-2.041,cellina-graph,GABAergic neuron_Isocortex,200,0.9047716192904823,0.9539110660552979,0.595,1.0,0.595,0.9116808149405772,12.098295116424561,12.139058113098145,793.7723999023438
C57BL6J-2.041,cellina-graph,astrocyte_Fiber_tracts,200,0.7453161329033227,0.5932332277297974,0.505,0.9702970297029703,0.49,0.7992145953886417,9.065486431121826,7.184446620941162,2257.6875
C57BL6J-2.041,cellina-graph,astrocyte_Isocortex,200,0.8940208505212631,0.8851865530014038,0.625,1.0,0.625,0.9238352624476258,9.550844478607178,7.91111946105957,2013.670166015625
C57BL6J-2.041,cellina-graph,endothelial cell_Fiber_tracts,200,0.6147710998167011,0.743634045124054,0.48,0.9166666666666666,0.44,0.8343215099398941,3.6230843544006346,2.671215319633484,1481.25537109375
C57BL6J-2.041,cellina-graph,endothelial cell_Isocortex,200,0.9167014175354385,0.9229615330696106,0.7,1.0,0.7,0.5003212679374599,5.220678424835205,0.8185571074485779,1666.8868408203125
C57BL6J-2.041,cellina-graph,glutamatergic neuron_Fiber_tracts,200,0.8254271356783921,0.8441425561904907,0.465,0.989247311827957,0.46,0.49122678811554815,15.02086067199707,12.533332538604736,8494.2607421875
C57BL6J-2.041,cellina-graph,glutamatergic neuron_Isocortex,200,0.9132183304582616,0.9543453454971313,0.6,1.0,0.6,0.5487498010077583,17.467946815490723,14.920988845825196,7167.2412109375
C57BL6J-2.041,cpa,GABAergic neuron_Fiber_tracts,200,0.6718817970449262,0.5127384066581726,0.46,0.9347826086956522,0.43,0.8914648938293592,9.112303829193115,8.295926666259765,880.494384765625
C57BL6J-2.041,cpa,GABAergic neuron_Isocortex,200,0.8725643141078527,0.9258993864059448,0.53,1.0,0.53,0.9849050779441272,13.207488918304444,12.779603481292725,843.9703369140625
C57BL6J-2.041,cpa,astrocyte_Fiber_tracts,200,0.7225845646141154,0.599943220615387,0.445,0.9775280898876404,0.435,0.6010368545420497,9.740542602539062,8.555598068237305,2121.73486328125
C57BL6J-2.041,cpa,astrocyte_Isocortex,200,0.85591989799745,0.8411219716072083,0.52,0.9903846153846154,0.515,0.38648155889285307,9.981065368652343,8.528863048553466,1841.061767578125
C57BL6J-2.041,cpa,endothelial cell_Fiber_tracts,200,0.6302597428410189,0.7460351586341858,0.53,0.8679245283018868,0.46,0.9815016962817684,4.414890766143799,1.9649425148963928,1830.3359375
C57BL6J-2.041,cpa,endothelial cell_Isocortex,200,0.9088817220430512,0.9167397618293762,0.64,1.0,0.64,0.6818223541290579,5.228615140914917,0.6758356273174286,1666.802490234375
C57BL6J-2.041,cpa,glutamatergic neuron_Fiber_tracts,200,0.7706097652441312,0.8142235279083252,0.435,0.9885057471264368,0.43,0.7491318444532798,14.939803314208984,12.857711505889892,7691.68359375
C57BL6J-2.041,cpa,glutamatergic neuron_Isocortex,200,0.867686192154804,0.9240677952766418,0.55,1.0,0.55,0.46938172707382164,18.303919982910156,15.57824935913086,7629.02880859375
C57BL6J-2.041,cpa,oligodendrocyte_Fiber_tracts,200,0.49300382509562746,0.7483265399932861,0.475,0.968421052631579,0.46,0.9865060240963854,3.9200814008712768,1.583377766609192,3538.19580078125
C57BL6J-2.041,cpa,oligodendrocyte_Isocortex,200,0.5679171979299482,0.3876327574253082,0.46,0.9782608695652174,0.45,0.91471549180146,5.866982698440552,1.2962383925914764,3916.529541015625
C57BL6J-2.041,scgen,GABAergic neuron_Fiber_tracts,200,0.610662266556664,0.4875839948654175,0.24,0.9375,0.225,0.624633431085044,6.5313286781311035,7.164531230926514,750.547607421875
C57BL6J-2.041,scgen,GABAergic neuron_Isocortex,200,0.8183724593114828,0.8777887225151062,0.37,0.9864864864864865,0.365,0.752085198333076,8.57446117401123,10.736893367767333,865.3150634765625
C57BL6J-2.041,scgen,astrocyte_Fiber_tracts,200,0.7250041251031277,0.6160954236984253,0.29,0.9827586206896551,0.285,0.8924712766447996,3.939790058135986,4.268437099456787,1444.8905029296875
C57BL6J-2.041,scgen,astrocyte_Isocortex,200,0.8279831995799896,0.8116868734359741,0.295,1.0,0.295,0.9684071263370277,4.8697630882263185,5.234708023071289,1356.138671875
C57BL6J-2.041,scgen,endothelial cell_Fiber_tracts,200,0.6066911447878416,0.7410303950309753,0.38,1.0,0.38,0.5525167929630351,1.4938610792160034,1.820301389694214,1307.970703125
C57BL6J-2.041,scgen,endothelial cell_Isocortex,200,0.8740208505212632,0.9100550413131714,0.44,1.0,0.44,0.33785148242205426,2.8059770107269286,1.486592411994934,1271.3758544921875
C57BL6J-2.041,scgen,glutamatergic neuron_Fiber_tracts,200,0.36403210080252013,0.4337542951107025,0.12,0.875,0.105,0.8214665109333308,9.585938262939454,10.575816440582276,5985.25146484375
C57BL6J-2.041,scgen,glutamatergic neuron_Isocortex,200,0.5809480237005926,0.7348855137825012,0.22,1.0,0.22,0.6791484275435167,12.12946720123291,15.351844024658202,8362.841796875
C57BL6J-2.041,scgen,oligodendrocyte_Fiber_tracts,200,0.302931073276832,0.7040265798568726,0.38,0.9868421052631579,0.375,0.3041566265060241,1.2182168006896972,2.1555630207061767,2112.1474609375
C57BL6J-2.041,scgen,oligodendrocyte_Isocortex,200,0.5226385659641493,0.3854496479034424,0.37,0.9594594594594594,0.355,0.5377171670105838,2.9159156322479247,1.528594160079956,3065.63720703125
