KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
IRAK1,full,mean,0.46800573488438324,0.7,0.1624228762059019,0.631854541897379,2,cellina
IRAK1,KO-specific,mean,0.12697373106896034,0.5,0.16115336192988322,0.5064922190221596,2,cellina
IRF7,full,mean,0.6531756899157036,0.9,0.12297145317969119,0.47272642851337315,2,cellina
IRF7,KO-specific,mean,0.34160990720088996,0.7,0.13860239888062492,0.43676023664199626,2,cellina
PELI1,full,mean,0.610394734480442,0.8,0.09314436865583424,0.44981334376023224,2,cellina
PELI1,KO-specific,mean,0.4054363477654863,0.7,0.1363607596762341,0.370901184972377,2,cellina
IRF3,full,mean,0.8610720158191135,0.8,0.034849210893965935,0.3055939942411664,2,cellina
IRF3,KO-specific,mean,-0.3328318836573111,0.4,0.02590208817823303,0.3034411848484034,2,cellina
IRF5,full,mean,0.5716995717383246,0.7,0.14854271589015386,0.4323906794027176,2,cellina
IRF5,KO-specific,mean,0.26739112191437364,0.5,0.07566741776459303,0.3894075320795264,2,cellina
NFKBIA,full,mean,0.603516407801269,0.7,0.14761525420884994,0.7754863019890107,2,cellina
NFKBIA,KO-specific,mean,0.44836424843534756,0.6,0.1499219665493392,0.5859013490182763,2,cellina
LBP,full,mean,0.7247036627761332,0.8,0.03316007854937801,0.4128550073109678,2,cellina
LBP,KO-specific,mean,0.2826397618024015,0.6,0.06630888465901172,0.37843201176717045,2,cellina
MAP2K3,full,mean,0.5580552659977396,0.9,0.09645605829814485,0.4693861238141601,2,cellina
MAP2K3,KO-specific,mean,0.19592702262612902,0.5,0.09029497133115498,0.43432989537092254,2,cellina
MAP2K2,full,Cellina-base,0.8658437333097485,1.0,3.9523360805549004,0.5932888992026952,3,cellina
MAP2K2,KO-specific,Cellina-base,0.9073511665935206,1.0,3.9553048127816792,0.5025364416456878,3,cellina
IRAK1,full,Cellina-base,0.5410371612795135,0.8,4.765693406028813,0.6516718335500462,3,cellina
IRAK1,KO-specific,Cellina-base,0.5123501581874554,0.8,4.726543509039741,0.4150724846676864,3,cellina
IRF7,full,Cellina-base,0.8512285342823658,1.0,3.9217268133225005,0.30374979889626885,3,cellina
IRF7,KO-specific,Cellina-base,0.7978617132951537,0.9,4.050651162100083,0.2335866701294959,3,cellina
PELI1,full,Cellina-base,0.685036739092563,0.8,3.824614843890288,0.4450187279373912,3,cellina
PELI1,KO-specific,Cellina-base,0.2305195207671905,0.6,3.975553164605251,0.43883207383158596,3,cellina
IRF3,full,Cellina-base,0.6342816583201857,0.7,4.182876961117402,0.40601456039740036,3,cellina
IRF3,KO-specific,Cellina-base,0.33232777709687206,0.6,4.35460238959524,0.42717778627148634,3,cellina
IRF5,full,Cellina-base,0.46310673912557554,0.8,4.008575598049129,0.472431481607395,3,cellina
IRF5,KO-specific,Cellina-base,0.2740008016865635,0.4,3.747017087764555,0.4160985165621746,3,cellina
NFKBIA,full,Cellina-base,0.6809561462575727,0.7,4.119757754419259,0.7577787107366202,3,cellina
NFKBIA,KO-specific,Cellina-base,0.7441359014885103,0.8,4.125660194134788,0.5663663194728328,3,cellina
LBP,full,Cellina-base,0.6680749092164653,0.9,4.591230202664093,0.3965710624562108,3,cellina
LBP,KO-specific,Cellina-base,0.4740636748935917,0.7,4.566852639567612,0.40130221062703825,3,cellina
MAP2K3,full,Cellina-base,-0.21032119795305168,0.5,4.043702293350589,0.5580147655812661,3,cellina
MAP2K3,KO-specific,Cellina-base,-0.3165368334039564,0.5,4.03053377937047,0.5253140400901423,3,cellina
