sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,mixing_index,edistance_global,edistance_local,rmse
crc_221,cellina-ablated,Epithelial_CRC,200,0.693810845271132,0.7862320889814147,0.205,1.0,0.205,0.7510997867882775,16.590891186618364,10.253681325135233,83519.85213496034
crc_221,cellina-ablated,Fibroblast_CRC,200,0.5780889522238056,0.7421722288888551,0.28,1.0,0.28,0.5876970965962374,13.140857242534764,6.909156758469915,27261.442581417537
crc_221,cellina-ablated,Myeloid_CRC,200,0.9552358808970226,0.997378067941777,0.75,1.0,0.75,0.847493277291935,6.564681320621984,1.4822108376169272,3435.397067178253
crc_221,cellina-ablated,T_cell_CRC,200,0.8180634515862898,0.8849915059134539,0.45,1.0,0.45,0.8027270972446631,5.759069504187612,0.48217716022481955,4282.326357393924
crc_221,cellina,Endothelial_CRC,200,0.9550438760969026,0.9973860919147438,0.69,1.0,0.69,0.7361633188757984,8.028962141991208,2.129297365817165,3025.6934690563867
crc_221,cellina,Epithelial_CRC,200,0.8597314932873323,0.8894347116687265,0.375,1.0,0.375,0.7495733732820947,17.139964985535013,9.949243311234284,81558.01679794506
crc_221,cellina,Fibroblast_CRC,200,0.7141978549463738,0.8296136966413195,0.31,1.0,0.31,0.5885520913988408,13.13335700866316,7.573641941936171,27072.882597238175
crc_221,cellina,Myeloid_CRC,200,0.9593294832370811,0.9981102975974017,0.765,1.0,0.765,0.8103821209861478,6.579582753397254,1.7906407147885084,3407.446265789662
crc_221,cellina,T_cell_CRC,200,0.8729588239705993,0.9398126384284073,0.54,1.0,0.54,0.8061248576099442,5.825808229372266,0.5362878573312092,4607.4301656079
crc_221,cellina-graph,Endothelial_CRC,200,0.9544078601965051,0.9983530405001811,0.77,1.0,0.77,0.8253755370307709,7.541302282940926,1.8870020405851964,2862.690656593718
crc_221,cellina-graph,Epithelial_CRC,200,0.8521593039825995,0.9278206177445586,0.55,1.0,0.55,0.7526216374649907,16.45036423120184,10.13947376547965,80139.6136089399
crc_221,cellina-graph,Fibroblast_CRC,200,0.7300787519687993,0.9168614737601997,0.445,1.0,0.445,0.5787145375861515,12.896778738064404,7.275921176312053,26825.715114241528
crc_221,cellina-graph,Myeloid_CRC,200,0.968164704117603,0.998776074606485,0.84,1.0,0.84,0.8996732424920344,6.229506874959828,1.7546862786327437,3343.906376789863
crc_221,cellina-graph,T_cell_CRC,200,0.8817295432385811,0.9483312660528795,0.595,1.0,0.595,0.9546811773453251,5.46451910125074,0.7513828656050873,3774.608349825494
crc_221,cpa,Endothelial_CRC,200,0.9366489162229057,0.9959379319637481,0.67,1.0,0.67,0.964835378920709,7.452255101386086,1.7868128649089798,2858.333725821427
crc_221,cpa,Epithelial_CRC,200,0.6311047776194405,0.6448288359103865,0.185,0.918918918918919,0.17,0.7491170816852004,16.407957651835957,10.49371132934797,83339.58869833591
crc_221,cpa,Fibroblast_CRC,200,0.49288532213305336,0.6402917267531807,0.255,0.9803921568627451,0.25,0.6145221983169814,12.41016934983056,7.859691874974736,27082.348066222843
crc_221,cpa,Myeloid_CRC,200,0.9381144528613217,0.9960824903908084,0.725,1.0,0.725,0.725049149210223,6.067673078847451,1.6464219518729528,3383.5198203200985
crc_221,cpa,T_cell_CRC,200,0.8325688142203556,0.8783448027242015,0.4,1.0,0.4,0.7983761575894496,5.885722471782703,0.5382865023950815,3587.504720984941
crc_221,scgen,Endothelial_CRC,200,0.943486087152179,0.9962045364250824,0.59,1.0,0.59,0.7741240887138946,2.8259844835469403,1.974666816680217,2961.770397542886
crc_221,scgen,Epithelial_CRC,200,0.548404710117753,0.6206778123647217,0.405,1.0,0.405,0.8097497675119449,8.27642400926034,5.680162241887061,87499.75516624984
crc_221,scgen,Fibroblast_CRC,200,0.5954428860721519,0.7408622422855687,0.47,1.0,0.47,0.9589707214897986,4.317214566438997,3.8120513769292765,27301.34377333562
crc_221,scgen,Myeloid_CRC,200,0.9518712967824197,0.9961710792335849,0.65,1.0,0.65,0.6875683004542066,3.1916435961020015,1.444906989104331,3401.910635274655
crc_221,scgen,T_cell_CRC,200,0.6988224705617642,0.7265102250815325,0.27,0.9814814814814815,0.265,0.9687526511955998,1.8919064830081755,1.4436843516304176,3142.9420104551505
crc_231,baseline,Endothelial_CRC,200,0.4225485637140929,0.4983759412016857,0.22,0.9090909090909091,0.2,0.7653619092918497,24.630471277819204,28.273297699601386,2542.0178560881973
crc_231,baseline,Epithelial_CRC,200,-0.42801020025500647,-0.4412278106400728,0.39,0.20512820512820512,0.08,0.00029096597126505717,20.98918400046951,21.40089357201216,57453.88293099103
crc_231,baseline,Fibroblast_CRC,200,0.39517137928448215,0.371466334595346,0.255,0.6862745098039216,0.175,0.9753156045290877,26.690126622979353,30.82694511224986,27349.27227162071
crc_231,baseline,Myeloid_CRC,200,0.34590864771619295,0.2598599268659081,0.15,0.8,0.12,0.02518102204974947,22.345115645424155,26.04586190244033,7150.752053898743
crc_231,baseline,T_cell_CRC,200,0.4210170254256357,0.40756039361636587,0.235,0.8936170212765957,0.21,0.9740319962902853,26.392596622376193,30.344834464108363,10923.451556049158
crc_231,cellina-ablated,Endothelial_CRC,200,0.8518817970449262,0.9404095080769846,0.5,1.0,0.5,0.9993527508090615,2.8167367447458433,0.23200209629904514,3153.611986632379
crc_231,cellina-ablated,Epithelial_CRC,200,0.5278586964674118,0.5432285284237264,0.2,0.875,0.175,0.9833291224842758,11.25894898922617,6.6956671356973585,60904.72688126592
crc_231,cellina-ablated,Fibroblast_CRC,200,0.010251256281407037,0.01780012698263681,0.28,0.5535714285714286,0.155,0.919659833195108,6.243743098713833,2.3508369331117294,27847.28768197764
crc_231,cellina-ablated,Myeloid_CRC,200,0.7127203180079503,0.7351371159429012,0.27,0.9814814814814815,0.265,0.9293649731626449,4.307361853598654,0.31597162462541084,8532.526289474199
crc_231,cellina-ablated,T_cell_CRC,200,0.5035370884272108,0.5833321227014714,0.285,0.9298245614035088,0.265,0.9771054221884931,3.9146811541204323,0.1950599749862816,12582.25199588335
crc_231,cellina,Endothelial_CRC,200,0.8511032775819397,0.9384508374660245,0.545,1.0,0.545,0.9041716795836714,2.964043335478821,0.27972569738060765,3570.0518821564456
crc_231,cellina,Epithelial_CRC,200,0.8717632940823522,0.8764458552549329,0.45,1.0,0.45,0.8683507745999899,11.62310303221464,6.903326917577513,68161.13009784614
crc_231,cellina,Fibroblast_CRC,200,0.2616860421510538,0.26052703062189414,0.26,0.6923076923076923,0.18,0.9208709380954248,6.555084735865546,2.6932331221260832,31243.361504244025
crc_231,cellina,Myeloid_CRC,200,0.7076321908047702,0.7153497706284415,0.255,0.9607843137254902,0.245,0.9792616381937939,4.40765527863981,0.34257358400821136,9699.66045003623
crc_231,cellina,T_cell_CRC,200,0.5514227855696393,0.6102491146151793,0.295,0.9322033898305084,0.275,0.9751988312666479,4.318474563944396,0.27630015100785954,14225.186808551329
crc_231,cellina-graph,Endothelial_CRC,200,0.8374544363609091,0.9285397350292123,0.51,1.0,0.51,0.9048543689320389,3.2078314065634985,0.41867123837765796,3640.174361476352
crc_231,cellina-graph,Epithelial_CRC,200,0.7647956198904975,0.723128869041826,0.445,0.9775280898876404,0.435,0.9574415878791569,11.84262834053711,6.220387448502521,70001.39025801742
crc_231,cellina-graph,Fibroblast_CRC,200,0.6184969624240608,0.6629963909211233,0.325,0.9538461538461539,0.31,0.9175065040968409,6.629170520326025,2.520585561590718,32115.987598744996
crc_231,cellina-graph,Myeloid_CRC,200,0.7559063976599416,0.7609586861226301,0.28,0.9642857142857143,0.27,0.9941136238607133,4.391972961653855,0.6318573209212277,9661.19134783575
crc_231,cellina-graph,T_cell_CRC,200,0.6971604290107254,0.7508630110344946,0.33,0.9545454545454546,0.315,0.9483335952388737,4.371127253245908,0.3919091512278141,14729.647829711814
crc_231,cpa,Endothelial_CRC,200,0.7393354833870848,0.9006711490344368,0.3,0.9833333333333333,0.295,0.9476250431344021,2.8174284050473255,0.19211864813332544,2613.433085798563
crc_231,cpa,Epithelial_CRC,200,0.18162004050101258,0.20422583224546728,0.145,0.8275862068965517,0.12,0.6419256642582288,12.109638737819425,7.007438552702342,62663.367861419865
crc_231,cpa,Fibroblast_CRC,200,0.36297457436435915,0.36664532426153995,0.2,0.825,0.165,0.9201598222141995,6.080076867589831,1.8087626654128655,24375.38642468374
crc_231,cpa,Myeloid_CRC,200,0.10266406660166506,0.1547553377327202,0.12,0.6666666666666666,0.08,0.6121340529610301,4.389419128064853,0.44038100097925037,8044.149896405326
crc_231,cpa,T_cell_CRC,200,0.4320003000075002,0.5121352509954005,0.165,0.9090909090909091,0.15,0.9759245991804457,4.177937487007663,0.08538660410599103,11357.16800154318
crc_231,scgen,Endothelial_CRC,200,0.6950138753468837,0.8812763698263858,0.18,0.9722222222222222,0.175,0.9161541833375302,1.4833981682850912,1.2771453275643143,2682.0003193507323
crc_231,scgen,Epithelial_CRC,200,0.5409315232880822,0.3276883478637221,0.225,0.9777777777777777,0.22,0.5376291373676046,4.3174535359665205,2.9706940919266094,31865.140019519553
crc_231,scgen,Fibroblast_CRC,200,-0.08584564614115356,-0.29451622914976683,0.305,0.32786885245901637,0.1,0.9372764397949518,1.5083142837902623,0.9676977355416078,14679.673883839621
crc_231,scgen,Myeloid_CRC,200,0.6178999474986876,0.5084693097881533,0.21,0.9523809523809523,0.2,0.9124046567643517,1.990731138096638,1.3251963937499545,7140.766960513331
crc_231,scgen,T_cell_CRC,200,0.32283657091427287,0.08497822637186751,0.19,0.6578947368421053,0.125,0.9520960982217381,1.6130320762792927,1.210947810309598,10141.03311433945
crc_232,baseline,Endothelial_CRC,200,0.6244041101027527,0.5182277108221061,0.12,0.9583333333333334,0.115,0.09090909090909091,28.57993695995189,31.62797756594211,3690.9757724481715
crc_232,baseline,Epithelial_CRC,200,0.39295282382059554,0.3066805009390143,0.34,0.7205882352941176,0.245,0.0006699000509124038,14.801085111967543,14.564120021496368,34320.08675602126
crc_232,baseline,Fibroblast_CRC,200,0.4186739668491713,0.38935180001572683,0.23,1.0,0.23,0.6476443585407103,17.898578267203142,21.811187021456764,15068.667885816047
crc_232,baseline,Myeloid_CRC,200,0.6001380034500863,0.5894381724923725,0.215,0.9767441860465116,0.21,0.6343594836146972,28.57737720432446,30.610317252703986,2144.4059227505786
crc_232,baseline,T_cell_CRC,200,0.5474056851421286,0.49894756429269793,0.145,0.8275862068965517,0.12,0.9931972789115646,33.598375301716004,36.661857441618295,3692.7742976878953
crc_232,cellina-ablated,Endothelial_CRC,200,0.7128853221330534,0.7857315344709928,0.425,0.9529411764705882,0.405,0.7431651616251014,6.444229263117949,0.9062455549987662,4844.405811142928
crc_232,cellina-ablated,Epithelial_CRC,200,0.12694967374184357,0.13405839651622495,0.1,0.65,0.065,0.7091082488430415,12.518176911525922,6.936369677480295,31198.663559469063
crc_232,cellina-ablated,Fibroblast_CRC,200,0.40041551038775974,0.48081491130725346,0.285,0.8421052631578947,0.24,0.6572561656675577,13.019477219217341,6.570139420978855,15351.210057674014
crc_232,cellina-ablated,Myeloid_CRC,200,0.7482907072676818,0.8754722918332198,0.41,1.0,0.41,0.860276034842261,6.825323184146993,1.4593972824395736,2843.7289733354655
crc_232,cellina-ablated,T_cell_CRC,200,0.8108692717317935,0.9266461233615542,0.425,0.9764705882352941,0.415,0.9953455066237021,4.192245107630066,0.23899450732463082,4503.57871924921
crc_232,cellina,Endothelial_CRC,200,0.8425845646141155,0.8360025765429318,0.32,1.0,0.32,0.9423500073677578,6.583617046927967,1.960475223697418,5194.551753671733
crc_232,cellina,Epithelial_CRC,200,0.4418765469136729,0.4439496852609005,0.14,0.8214285714285714,0.115,0.697840411326556,13.074411603337216,8.406275842791306,34468.26918555099
crc_232,cellina,Fibroblast_CRC,200,0.6135063376584414,0.8850222785019256,0.345,1.0,0.345,0.6686727842328108,12.819234525545557,6.5601631929514115,14886.792093852077
crc_232,cellina,Myeloid_CRC,200,0.7641821045526139,0.8795120718401703,0.37,1.0,0.37,0.851985760855041,7.128940596163444,2.338879790275077,3070.1193259668958
crc_232,cellina,T_cell_CRC,200,0.8488172204305109,0.9379056493338395,0.46,1.0,0.46,0.9953455066237021,4.299611706243168,0.3640487969049607,5137.701358643245
crc_232,cellina-graph,Endothelial_CRC,200,0.8246396159903998,0.8665912865832287,0.385,1.0,0.385,0.9386905369965404,6.536641252248695,1.3406342022630693,5120.81257801536
crc_232,cellina-graph,Epithelial_CRC,200,0.3215600390009751,0.2723588006436467,0.255,0.6470588235294118,0.165,0.6485709969270117,13.29024382947794,7.875125190991396,36147.89886263205
crc_232,cellina-graph,Fibroblast_CRC,200,0.5705077626940674,0.7246687661794704,0.23,0.9782608695652174,0.225,0.664604977047596,13.24009993661841,7.066608911231436,15148.645091779645
crc_232,cellina-graph,Myeloid_CRC,200,0.8036495912397811,0.9156894258110597,0.44,1.0,0.44,0.8555857304771729,6.480389407824643,1.6814350816172063,2475.002198295754
crc_232,cellina-graph,T_cell_CRC,200,0.683987099677492,0.8683104086927287,0.24,0.9583333333333334,0.23,0.9946294307196563,4.437666727423683,0.36277378912318037,5060.172908545878
crc_232,cpa,Endothelial_CRC,200,0.5418915472886823,0.5752395315926833,0.12,0.9166666666666666,0.11,0.9477567211579403,6.346658105282754,1.081258044328672,4159.050767920343
crc_232,cpa,Epithelial_CRC,200,0.47745443636090906,0.4685741815032198,0.17,0.8529411764705882,0.145,0.6829626357403651,12.434846025803363,7.0204658577256,29040.789023307163
crc_232,cpa,Fibroblast_CRC,200,0.32579764494112357,0.3331334035724774,0.19,0.8157894736842105,0.155,0.6759184127346993,12.605411003698876,6.559152423160872,15009.986261785974
crc_232,cpa,Myeloid_CRC,200,0.6405850146253657,0.715875467566702,0.23,0.9782608695652174,0.225,0.8538718803804155,6.668433421307588,1.337070684809828,2563.9405266489425
crc_232,cpa,T_cell_CRC,200,0.5916537913447837,0.8311219717668574,0.19,0.9736842105263158,0.185,0.9964196204797708,4.028649191896127,0.17893894010107364,4120.052127312767
crc_232,scgen,Endothelial_CRC,200,0.6578069451736295,0.731355765713194,0.315,0.9365079365079365,0.295,0.9373406100865056,3.094647168807466,1.8569832410684335,3690.331491641535
crc_232,scgen,Epithelial_CRC,200,0.2022785569639241,0.1751585846921968,0.105,0.7619047619047619,0.08,0.8060310515699209,8.500509162900515,6.286314809828132,30839.133499700707
crc_232,scgen,Fibroblast_CRC,200,0.5510612765319134,0.5678400162462801,0.37,0.9324324324324325,0.345,0.9583313255553145,6.857771601576569,4.263931155921113,14863.79502932852
crc_232,scgen,Myeloid_CRC,200,0.7027795694892374,0.7913132720586,0.305,1.0,0.305,0.4893909141334954,3.1876737909567106,1.6492108866580821,2308.893186115403
crc_232,scgen,T_cell_CRC,200,0.7351323783094579,0.8515078291111202,0.215,0.9767441860465116,0.21,0.972414189111593,2.3616184802988274,1.03010995872123,4136.971248185412
crc_242,baseline,Endothelial_CRC,200,0.35923198079952007,0.46300812452514584,0.17,1.0,0.17,0.0054811205846528625,18.10998882573626,19.239021091777538,1596.9192800339542
crc_242,baseline,Epithelial_CRC,200,0.45269181729543245,0.48036627059452697,0.36,0.7083333333333334,0.255,0.002719786918762778,19.61737987998322,15.683862230678187,64862.482807948196
crc_242,baseline,Fibroblast_CRC,200,0.40837020925523143,0.42850024297673334,0.22,1.0,0.22,0.506396641627188,11.626443577792864,13.985229049158741,19402.073678789748
crc_242,baseline,Myeloid_CRC,200,0.5438700967524189,0.5438817144021499,0.195,1.0,0.195,0.22401736194839642,21.389146607614993,21.830229747877574,2974.7118614348465
crc_242,baseline,T_cell_CRC,200,0.7059461486537164,0.620220670971416,0.17,0.9705882352941176,0.165,0.005855161787365177,28.48680812613788,30.7362936963223,10400.057218118978
crc_242,cellina-ablated,Endothelial_CRC,200,0.46438910972774333,0.7225888633725505,0.215,1.0,0.215,0.39290294732716297,11.275428801889166,5.9147794713128565,2555.407915997273
crc_242,cellina-ablated,Epithelial_CRC,200,0.5511062776569415,0.5872756990970038,0.305,0.9180327868852459,0.28,0.7571857064389323,15.820103890380931,10.273080733671959,48724.54367733608
crc_242,cellina-ablated,Fibroblast_CRC,200,0.5644356108902724,0.6349287940328321,0.215,1.0,0.215,0.5868509293107309,14.404723258173854,10.058953122928944,21465.626881669326
crc_242,cellina-ablated,Myeloid_CRC,200,0.6166504162604066,0.7914445679290429,0.32,1.0,0.32,0.8217299088228948,9.630034199418716,4.859986731654596,3982.279306113248
crc_242,cellina-ablated,T_cell_CRC,200,0.6799744993624841,0.7158209129785775,0.27,0.9814814814814815,0.265,0.9417488107333418,8.274416524923316,2.0500852475432056,13557.667256536291
crc_242,cellina,Endothelial_CRC,200,0.5326948173704343,0.7340851130523889,0.275,1.0,0.275,0.40669071297979964,11.608209413279594,5.730229873481337,2809.324040169657
crc_242,cellina,Epithelial_CRC,200,0.795754893872347,0.790805314597822,0.285,1.0,0.285,0.5140626259740368,15.898201320543304,10.914327541693364,47590.4997297629
