sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca,edistance_pca_log,rmse,mse_lfc
crc_242,baseline,Myeloid_CRC,50,0.7018007202881152,0.6519624271474946,0.16,1.0,0.16,0.92,0.22401736194839642,60.97606128008141,63.85614433651828,817.9758357737699,30.61280931640635,3579.1946283836587,81.53926776685803
crc_242,baseline,T_cell_CRC,50,0.7751740696278511,0.6964239984169208,0.12,1.0,0.12,0.92,0.005855161787365177,63.49206145924452,70.76635803484187,463.25018120091454,31.830427987690445,13067.859465498232,77.99181282302935
crc_242,cellina-ablated,Endothelial_CRC,50,0.6266986794717887,0.7468663704044679,0.08,1.0,0.08,0.92,0.39290294732716297,53.790451828003675,54.96407031057989,224.77861991903654,6.29923701766305,3224.098228545069,3.1664991661912705
crc_242,cellina-ablated,Epithelial_CRC,50,0.4959903961584634,0.6022883161803582,0.22,1.0,0.22,0.8,0.7571857064389323,46.56801590135102,48.4503446828281,360.1897017710885,9.225017630303501,82420.7395443344,12.142730805230087
crc_242,cellina-ablated,Fibroblast_CRC,50,0.8217527010804321,0.7691938471330474,0.22,1.0,0.22,0.94,0.5868509293107309,50.22674750426546,46.332228815464745,436.56726240031173,6.072974794138788,32633.00689734076,2.4557300638373225
crc_242,cellina-ablated,Myeloid_CRC,50,0.6838415366146459,0.832983543493276,0.3,1.0,0.3,0.94,0.8217299088228948,46.726904450120024,46.00863185721048,196.60107144801577,5.460123934465118,5037.196473313995,1.5891915189134904
crc_242,cellina-ablated,T_cell_CRC,50,0.7099639855942377,0.7839200322363898,0.12,1.0,0.12,0.9,0.9417488107333418,59.75488160221214,64.97572516000318,112.16881334101927,4.218975655470947,17886.19983721902,1.2672745121800961
crc_242,cellina,Endothelial_CRC,50,0.7060264105642257,0.7949562859433474,0.16,1.0,0.16,1.0,0.40669071297979964,73.44908428801185,73.96824633484935,239.4501825859633,7.021125334858252,3386.1961802940164,2.542652850703856
crc_242,cellina,Epithelial_CRC,50,0.8612244897959184,0.8912963809794071,0.3,1.0,0.3,0.98,0.5140626259740368,60.900535145575404,61.965330210432114,278.47482181932736,8.336535785703134,80145.49629931024,9.048324061505646
crc_242,cellina,Fibroblast_CRC,50,0.8770708283313324,0.8730630475174613,0.3,1.0,0.3,0.98,0.6097250892085955,67.2156689673939,63.443743479905095,392.95110730823296,7.285042826097969,31705.883474392183,1.5888126674863983
crc_242,cellina,Myeloid_CRC,50,0.76,0.8384749541076958,0.34,1.0,0.34,0.94,0.9316850332330209,61.40914996795184,58.92888619705517,257.3449811727604,5.9533838051477685,5437.421980160991,1.5695720194673624
crc_242,cellina,T_cell_CRC,50,0.8621848739495798,0.8894905569306953,0.3,1.0,0.3,0.96,0.7592776256383686,81.76144063703873,86.41624081714028,118.65661863372011,5.377579043843932,18459.809495951526,0.5991268964923188
crc_242,cellina-graph,Endothelial_CRC,50,0.7028571428571427,0.9130517454099205,0.32,1.0,0.32,1.0,0.547742433225588,73.69911640158041,75.77547213004465,244.29170934298105,9.784113900091532,2631.3770612432077,1.3788587966812216
crc_242,cellina-graph,Epithelial_CRC,50,0.7841056422569028,0.903060378906348,0.16,1.0,0.16,1.0,0.826940064513503,65.56646811593063,69.53338431892577,366.8924138647832,13.834420578811754,76774.26351434637,7.233741466387333
crc_242,cellina-graph,Fibroblast_CRC,50,0.9077070828331332,0.9115824981245833,0.36,1.0,0.36,1.0,0.611890407931204,74.83466617154448,71.92925612518908,399.8428818905524,8.876964049052315,31247.083821997312,1.2930645253768045
crc_242,cellina-graph,Myeloid_CRC,50,0.8327971188475389,0.9475246208725713,0.56,1.0,0.56,1.0,0.8700970002560693,64.35044403400083,65.23149451625474,280.68204834211156,7.592481817556473,4887.057719527849,0.6267228308334443
crc_242,cellina-graph,T_cell_CRC,50,0.8527731092436974,0.9104209488461981,0.44,1.0,0.44,1.0,0.7799331857543684,88.78306354136595,93.41731600194544,184.12540715713547,8.567962710113997,18599.477541707834,0.4558932593244425
crc_242,cpa,Endothelial_CRC,50,0.25157262905162064,0.546672945748685,0.16,0.875,0.14,0.8,0.41528636033251387,37.993614958431145,42.63982543916238,218.81073906701937,4.060100967523861,2800.183540700617,4.01188112065112
crc_242,cpa,Epithelial_CRC,50,0.6086434573829531,0.7316476522834867,0.12,1.0,0.12,0.88,0.5774924535603686,39.94976207012396,42.437629716115495,368.84181295962964,7.109670634660286,72681.23824238448,9.072054366639888
crc_242,cpa,Fibroblast_CRC,50,0.7515486194477791,0.7266914189966369,0.2,1.0,0.2,0.92,0.5896434564368328,39.10060124952955,38.691056100442985,464.4886803912101,3.6649393265291508,31446.04072055853,2.264612605571383
crc_242,cpa,Myeloid_CRC,50,0.6705882352941177,0.7320733742217729,0.22,1.0,0.22,0.92,0.5750165922472957,44.56509373687602,48.045054132138716,217.75648382835683,7.88369880550898,4377.548888704562,2.4790438539250177
crc_242,cpa,T_cell_CRC,50,0.638031212484994,0.6457792494778936,0.16,1.0,0.16,0.86,0.7159021941717523,45.5252473508567,53.46751903420066,96.65043254774237,4.86387399352096,15873.700161420435,1.364258616893572
crc_242,scgen,Endothelial_CRC,50,0.4315486194477791,0.7790020305047494,0.28,1.0,0.28,0.9,0.8063076919260452,13.579985617521945,15.488155768872238,779.7548563341948,1.4640393323468133,1588.545053087623,1.9031181774346593
crc_242,scgen,Epithelial_CRC,50,-0.18837935174069628,-0.08133732297016999,0.08,1.0,0.08,0.44,0.26087449210235314,19.259870757860817,21.42060767775256,958.8848927721681,7.349779426766284,79138.78452435638,16.403789957697555
crc_242,scgen,Fibroblast_CRC,50,0.32072028811524605,0.392763885863486,0.24,1.0,0.24,0.62,0.867350875509296,15.438378487687078,17.707518820579597,792.157327603643,1.3775759942396033,30201.587319878297,4.038611582379879
crc_242,scgen,Myeloid_CRC,50,0.33378151260504196,0.5050074829545618,0.26,1.0,0.26,0.74,0.5044927102362781,11.062598791934807,14.136720726297217,1055.8681646973384,1.583041174876396,3438.3523347840123,3.7329071310927744
crc_242,scgen,T_cell_CRC,50,0.5019447779111644,0.7500323351703978,0.2,1.0,0.2,0.88,0.8691076631162487,27.94364564677076,28.563279949364347,387.8121400096867,2.478513223334025,11707.461227958878,1.676834267807991
crc_221,mintflow,Endothelial_CRC,50,0.4659303721488595,0.509746480704388,0.86,1.0,0.86,1.0,0.6188747731397459,75.2715545447858,79.3591590409553,381.0041163414302,13.563529320755183,26884.44591064853,0.7475903878200577
crc_221,mintflow,Epithelial_CRC,50,0.6711644657863145,0.8505496079952236,0.2,1.0,0.2,0.98,0.7312707614147073,66.084234026911,67.7632825950603,684.3470687106899,14.210302414205762,306051.9882131049,3.359741466142191
crc_221,mintflow,Fibroblast_CRC,50,0.4372148859543817,0.6304529820737289,0.16,1.0,0.16,0.8,0.4433723353101458,75.96482948228764,77.61124321628958,1073.0092655499266,14.329823725088351,120005.51698338502,4.069742573664781
crc_221,mintflow,Myeloid_CRC,50,0.5522689075630253,0.5413990315480939,0.72,1.0,0.72,1.0,0.3424915824915825,75.05294159234506,78.51407604255547,510.5116453383337,13.929146962852926,36010.61735006257,0.8927047829998682
crc_221,mintflow,T_cell_CRC,50,0.7505882352941176,0.8762381224443252,0.42,1.0,0.42,0.92,0.7940146131518366,79.8575314433476,84.01879182846282,285.6607130888753,13.846536350763545,39666.079976347646,1.1968961455806704
crc_210,mintflow,Endothelial_CRC,50,0.900408163265306,0.9905911861130042,0.56,1.0,0.56,0.96,0.3275330615491697,72.79316111188196,77.39768906248693,391.6232935630047,13.987146601528124,44814.01657760853,2.040491776808041
crc_210,mintflow,Epithelial_CRC,50,0.7605762304921969,0.911273690402702,0.28,1.0,0.28,0.98,0.552177840809745,67.04294059010566,70.09299414329908,985.0109469934248,13.195075339698793,864678.1555629048,3.3728460285329103
crc_210,mintflow,Fibroblast_CRC,50,0.4711164465786314,0.886805485691001,0.1,1.0,0.1,0.82,0.5918755568397986,71.44480588288062,73.87105220844528,836.0902289889478,13.508398614221708,165324.68483842156,3.031936863177403
crc_210,mintflow,Myeloid_CRC,50,0.6664585834333733,0.6894631317310808,0.26,1.0,0.26,0.9,0.8292426605193572,75.27982037095391,80.17309914030989,629.3408525067811,14.411618338909344,123654.62505166042,3.2136883827238787
crc_210,mintflow,T_cell_CRC,50,0.7575990396158462,0.8982205822755098,0.3,1.0,0.3,0.92,0.8349161446756921,75.91410373201145,81.06707449501502,304.379150990582,13.268711810963548,42503.07501774474,1.6372599954868232
crc_242,mintflow,Endothelial_CRC,50,0.2908523409363745,0.3817907325550572,0.08,0.75,0.06,0.7,0.0590742996345919,61.023761428110255,63.19983367377383,792.5743794569007,14.311749917630255,5485.104274039502,5.225271346820371
crc_242,mintflow,Epithelial_CRC,50,0.8268427370948378,0.9150069024712728,0.46,1.0,0.46,0.98,0.5574437754393863,58.79418970179338,61.40676448990796,584.2648687864028,14.428434169673311,208651.9083881428,4.893256496786046
