sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc
C57BL6J-2.041,cellina,GABAergic neuron_Isocortex,50,0.8961824729891957,0.9759928584098816,0.54,1.0,0.54,1.0,0.6868436487112208,39.93492813110352,43.334459686279295,7.271496963500977,308.8511016845703,1025.9508056640625,3.5981338024139404
C57BL6J-2.041,cellina,astrocyte_Fiber_tracts,50,0.6566626650660264,0.6034421324729919,0.5,0.96,0.48,0.9,0.8009179051736388,33.66780014038086,35.543690872192386,6.313564777374268,333.1866821289062,3320.662841796875,57.76825714111328
C57BL6J-2.041,cellina,astrocyte_Isocortex,50,0.8293397358943577,0.8754621744155884,0.62,1.0,0.62,0.98,0.9973142345568488,37.324802017211915,38.03032112121582,7.8987195014953615,298.14580078125,3090.73828125,16.465238571166992
C57BL6J-2.041,cellina,endothelial cell_Fiber_tracts,50,0.531812725090036,0.9944112300872803,0.12,1.0,0.12,0.9,0.92841192696703,34.20288314819336,35.1649055480957,6.889272212982178,228.5662872314453,3409.367431640625,301.8775634765625
C57BL6J-2.041,cellina,endothelial cell_Isocortex,50,0.9067466986794718,0.9360105395317078,0.78,1.0,0.78,0.92,0.8295750084141602,37.76344757080078,37.9504997253418,7.12059850692749,182.59351501464843,2751.76708984375,45.320518493652344
C57BL6J-2.041,cellina,glutamatergic neuron_Fiber_tracts,50,0.836830732292917,0.939344584941864,0.62,1.0,0.62,1.0,0.9998885259790206,35.558794784545896,42.470734405517575,7.87313871383667,366.90845947265626,11956.44921875,2.3572123050689697
C57BL6J-2.041,cellina,glutamatergic neuron_Isocortex,50,0.8401920768307323,0.9673296809196472,0.7,1.0,0.7,1.0,0.3740554281712034,41.407812881469724,43.36904678344727,8.346142387390136,327.65349731445315,10976.4853515625,5.0202555656433105
C57BL6J-2.041,cellina,oligodendrocyte_Fiber_tracts,50,0.2099879951980792,0.7567757368087769,0.42,1.0,0.42,0.92,0.9865060240963854,30.151244163513184,30.757621002197265,6.83751916885376,141.09739379882814,5445.7333984375,16.887033462524414
C57BL6J-2.041,cellina,oligodendrocyte_Isocortex,50,0.3138055222088835,0.5245432257652283,0.2,1.0,0.2,0.7,0.7983425414364641,35.50964126586914,34.82281608581543,7.0724077224731445,213.60519409179688,5419.2216796875,237.05429077148438
C57BL6J-2.041,cellina-graph,GABAergic neuron_Fiber_tracts,50,0.7454981992797118,0.7462643384933472,0.38,0.8947368421052632,0.34,0.54,0.9052064301177627,42.91863441467285,48.0599250793457,9.097101306915283,392.17339477539065,1355.51806640625,196.97291564941406
C57BL6J-2.041,cellina-graph,GABAergic neuron_Isocortex,50,0.8793757503001199,0.9798069000244141,0.68,1.0,0.68,1.0,0.7260194474455934,42.36398200988769,45.50317573547363,10.583209323883057,403.65972290039065,926.5980834960938,2.649794816970825
C57BL6J-2.041,cellina-graph,astrocyte_Fiber_tracts,50,0.6429291716686675,0.5672247409820557,0.54,1.0,0.54,0.88,0.8167803304420983,36.045908737182614,36.9629150390625,6.2483138084411625,392.32627563476564,3247.72705078125,58.9015998840332
C57BL6J-2.041,cellina-graph,astrocyte_Isocortex,50,0.8334693877551019,0.8797345161437988,0.66,1.0,0.66,0.98,0.9206899385870877,42.65708122253418,41.416543579101564,9.392074012756348,415.66510009765625,3120.480712890625,15.365167617797852
C57BL6J-2.041,cellina-graph,endothelial cell_Fiber_tracts,50,0.6005762304921969,0.9918535947799683,0.12,1.0,0.12,0.84,0.6479796355598635,40.775028991699216,42.288456726074216,8.373712348937989,425.7137054443359,3410.722900390625,302.8216552734375
C57BL6J-2.041,cellina-graph,endothelial cell_Isocortex,50,0.9055942376950781,0.937711238861084,0.8,1.0,0.8,0.96,0.8241899458434049,40.12628860473633,40.98040008544922,8.245377540588379,260.4431915283203,2509.431884765625,42.294891357421875
C57BL6J-2.041,cellina-graph,glutamatergic neuron_Fiber_tracts,50,0.7733493397358944,0.9165737628936768,0.54,1.0,0.54,1.0,0.9119863060358229,41.77694587707519,48.949948120117185,9.084770393371581,427.7526489257813,12199.4189453125,2.6803362369537354
C57BL6J-2.041,cellina-graph,glutamatergic neuron_Isocortex,50,0.8831212484993998,0.9780006408691406,0.74,1.0,0.74,1.0,0.4500090444355906,41.1734203338623,46.62153778076172,7.696520805358887,302.76079711914065,9637.4931640625,2.6776068210601807
C57BL6J-2.041,cpa,GABAergic neuron_Fiber_tracts,50,0.7372388955582232,0.7230313420295715,0.36,0.7777777777777778,0.28,0.68,0.8914648938293592,28.856751441955566,33.21796226501465,7.433291625976563,364.553857421875,1303.0423583984375,188.57254028320312
C57BL6J-2.041,cpa,GABAergic neuron_Isocortex,50,0.8773589435774309,0.9506275057792664,0.46,1.0,0.46,1.0,0.9849050779441272,28.79199352264404,32.64177322387695,7.498519325256348,397.1824951171875,1099.7899169921875,6.5848307609558105
