sid,model_name,holdout_celltype,n_deg,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca,edistance_pca_log,rmse,mse_lfc,nb_deviance
crc_242,cellina-graph,Myeloid_CRC,50,0.8119567827130851,0.9160865799135957,0.44,1.0,0.44,0.98,0.8612746280089079,64.30425051130841,64.19224433380235,214.52568542915787,8.434075046845509,5017.222029148524,0.7514945841624646,0.018293910055926572
crc_242,cellina-graph,T_cell_CRC,50,0.830204081632653,0.8895917408982579,0.42,1.0,0.42,0.98,0.7811241345435704,84.45733923717695,89.90917304749749,144.7281917320543,8.188559954091678,18446.67701278022,0.47388392575310795,0.00398111042350845
crc_242,concert,Endothelial_CRC,50,0.10713085234093636,0.05507134883524525,0.06,0.6666666666666666,0.04,0.7,0.19062119366626065,86.94104565068112,91.53034389581225,1086.0763055606535,33.542304667242526,3527.1449868066893,5.950791502009351,0.08047378582886136
crc_242,concert,Epithelial_CRC,50,0.6144057623049218,0.6717196881249642,0.32,0.9375,0.3,0.84,0.6127023427681805,79.43207729831292,82.96551352022131,862.0950450624432,24.480489048530057,78568.99836133294,8.967288313996905,0.04296654357046667
crc_242,concert,Fibroblast_CRC,50,-0.31803121248499394,-0.38742364552018876,0.18,0.3333333333333333,0.06,0.44,0.5092247649458932,88.00515050153021,91.23698385082044,1727.2484249547429,35.04438966902488,37007.45329835317,10.281093546475224,0.12546475506734875
crc_242,concert,Myeloid_CRC,50,0.018871548619447776,0.06150520099180639,0.18,0.2222222222222222,0.04,0.66,0.26766337111164695,87.75407468425588,91.51601978475757,1204.696493014562,32.65579882376314,5626.390228103639,7.428433389088481,0.08438018308672625
crc_242,concert,T_cell_CRC,50,0.06890756302521008,0.14630441371633524,0.14,0.42857142857142855,0.06,0.66,0.025577812018489982,88.86726307931443,95.99704605297777,887.2310688178665,31.8723709618587,16939.749435447928,3.9806846931634494,0.013923619377710805
crc_242,cpa,Endothelial_CRC,50,0.25157262905162064,0.546672945748685,0.16,0.875,0.14,0.8,0.41528636033251387,37.926522099757946,42.8353469473724,236.43595522020746,4.285776410535705,2800.183540700617,4.01188112065112,0.04463199826268303
crc_242,cpa,Epithelial_CRC,50,0.6086434573829531,0.7316476522834867,0.12,1.0,0.12,0.88,0.5774924535603686,39.253626658355714,42.049242019473766,377.9765018671649,7.081121592580239,72681.23824238448,9.072054366639888,0.04264781243740795
crc_242,cpa,Fibroblast_CRC,50,0.7515486194477791,0.7266914189966369,0.2,1.0,0.2,0.92,0.5896434564368328,38.9847326587695,38.51488194839051,476.18110285851765,3.843788753205838,31446.04072055853,2.264612605571383,0.05044498347175629
