dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,242,REF,CRC,50,cpa,Epithelial,0.3928451380552221,0.43014994994837913,0.14,1.0,0.14,0.72,0.11883760563994068,38.33657275336137,44.40395563738267,14.648004653233693,957.979026336648,74388.45630587022,12.45215750697448,0.13769959456033
