dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,120,REF,CRC,50,cellina,T_cell,0.7621128451380551,0.8200964660906539,0.14,1.0,0.14,0.9,0.8480400537891529,73.75556271522336,76.56622904862711,5.626971013647012,113.44977429983547,22672.897874904294,0.390854380374947,0.011228072115456868
