dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,232,REF,CRC,50,cellina,Fibroblast,0.6692436974789915,0.7599883154927305,0.14,0.8571428571428571,0.12,0.86,0.6762412654599018,81.90474023435198,86.76326239606797,5.797930580153354,380.27230281763883,28167.432506187317,2.296549650906863,0.032320940443056057
