dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,221,REF,CRC,50,baseline,T_cell,0.7557743097238895,0.6865189358761462,0.16,1.0,0.16,0.96,0.7889652642269124,94.48394822206497,100.18038667133392,28.26214174287582,571.5367533093843,6343.584648827913,24.568016413925633,0.3382331405162051
