dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,120,REF,CRC,50,cpa,T_cell,0.2874909963985594,0.3800546111810399,0.06,0.6666666666666666,0.04,0.7,0.42075487475027284,48.68243207599537,55.507361545545734,12.389818578817877,365.8772584539449,23482.95984138349,5.905561073975691,0.050385546241104286
