dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,242,REF,CRC,50,cpa,Fibroblast,0.5473709483793516,0.5255434896173843,0.08,1.0,0.08,0.76,0.3954565839401374,41.09702172227556,42.72440721801864,11.658703228292831,1632.0985075512913,34588.66796932419,6.989806057192047,0.1343182166805662
