dataset_name,sid,control_domain,target_domain,n_deg,model_name,holdout_celltype,spearman,pearson,precision,direction_match,direction_match_k,direction_match_gt,mixing_index,edistance_global,edistance_local,edistance_pca_log,edistance_pca,rmse,mse_lfc,nb_deviance
crc,232,REF,CRC,50,baseline,Epithelial,-0.1929891956782713,-0.1837090470626357,0.18,0.3333333333333333,0.06,0.56,0.004733091300255479,70.15639212981424,75.77132999341515,48.526343299798995,1077.7229040391358,50595.55627091699,152.984341770595,0.6267250128367616
